patient_id,transaction_id,product_list
775,3781,['Live Resin']
287,3782,"['Edibles', 'Live Resin']"
170,3783,"['Edibles', 'Jar', 'Edibles', 'Jar']"
471,3784,"['Live Resin', 'Vape', 'Tinctures']"
431,3785,"['Tinctures', 'Topicals', 'Edibles', 'Edibles']"
859,3786,['Topicals']
493,3787,"['Live Resin', 'Jar', 'Live Resin']"
300,3788,['Vape']
951,3789,"['Pre-Rolls', 'Live Resin', 'Vape', 'Edibles']"
529,3790,"['Edibles', 'Vape']"
215,3791,"['Pre-Rolls', 'Vape', 'Topicals', 'Edibles']"
102,3792,"['Flower', 'Topicals', 'Edibles', 'Pre-Rolls']"
870,3793,"['Pre-Rolls', 'Tinctures', 'Live Resin']"
455,3794,"['Flower', 'Topicals']"
198,3795,"['Live Resin', 'Jar']"
717,3796,"['Edibles', 'Pre-Rolls']"
3,3797,"['Jar', 'Live Resin', 'Flower']"
394,3798,"['Edibles', 'Jar', 'Topicals', 'Topicals']"
413,3799,['Topicals']
187,3800,"['Flower', 'Flower', 'Flower']"
864,3801,"['Flower', 'Live Resin', 'Pre-Rolls']"
605,3802,"['Flower', 'Vape', 'Tinctures', 'Edibles']"
219,3803,['Jar']
673,3804,"['Flower', 'Live Resin', 'Live Resin']"
990,3805,"['Jar', 'Vape']"
658,3806,"['Pre-Rolls', 'Topicals']"
937,3807,"['Live Resin', 'Tinctures']"
698,3808,"['Topicals', 'Live Resin', 'Vape']"
89,3809,"['Edibles', 'Live Resin', 'Tinctures']"
381,3810,"['Jar', 'Pre-Rolls', 'Topicals', 'Live Resin']"
95,3811,"['Live Resin', 'Tinctures', 'Live Resin']"
832,3812,['Flower']
543,3813,"['Tinctures', 'Vape', 'Pre-Rolls']"
946,3814,['Jar']
915,3815,"['Live Resin', 'Edibles', 'Pre-Rolls', 'Tinctures']"
818,3816,"['Flower', 'Edibles', 'Live Resin', 'Topicals']"
783,3817,"['Flower', 'Topicals']"
93,3818,['Vape']
480,3819,"['Jar', 'Flower', 'Flower']"
554,3820,"['Edibles', 'Tinctures', 'Edibles']"
513,3821,"['Jar', 'Live Resin', 'Live Resin', 'Pre-Rolls']"
154,3822,"['Live Resin', 'Flower']"
302,3823,"['Edibles', 'Vape', 'Live Resin', 'Live Resin']"
798,3824,['Live Resin']
151,3825,"['Tinctures', 'Pre-Rolls', 'Flower', 'Jar']"
908,3826,"['Vape', 'Live Resin', 'Vape']"
391,3827,['Topicals']
844,3828,"['Edibles', 'Live Resin']"
371,3829,"['Live Resin', 'Jar', 'Vape', 'Vape']"
842,3830,"['Flower', 'Vape', 'Pre-Rolls', 'Topicals']"
349,3831,"['Edibles', 'Jar']"
577,3832,"['Edibles', 'Pre-Rolls']"
320,3833,"['Jar', 'Topicals', 'Live Resin']"
425,3834,"['Pre-Rolls', 'Jar']"
638,3835,['Topicals']
562,3836,"['Live Resin', 'Vape', 'Flower', 'Tinctures']"
608,3837,"['Flower', 'Jar', 'Edibles', 'Pre-Rolls']"
857,3838,"['Flower', 'Vape', 'Jar']"
24,3839,['Tinctures']
956,3840,"['Flower', 'Live Resin', 'Tinctures']"
431,3841,['Vape']
951,3842,"['Flower', 'Jar']"
157,3843,"['Live Resin', 'Jar', 'Jar', 'Pre-Rolls']"
242,3844,"['Flower', 'Pre-Rolls', 'Tinctures']"
137,3845,"['Topicals', 'Vape']"
472,3846,['Jar']
743,3847,"['Tinctures', 'Pre-Rolls', 'Tinctures']"
148,3848,"['Jar', 'Edibles']"
226,3849,"['Flower', 'Pre-Rolls', 'Edibles', 'Tinctures']"
670,3850,['Pre-Rolls']
486,3851,"['Tinctures', 'Vape', 'Edibles', 'Tinctures']"
122,3852,"['Live Resin', 'Jar', 'Topicals', 'Pre-Rolls']"
462,3853,"['Pre-Rolls', 'Vape', 'Jar']"
640,3854,['Pre-Rolls']
515,3855,['Flower']
969,3856,"['Flower', 'Pre-Rolls', 'Pre-Rolls', 'Live Resin']"
594,3857,['Pre-Rolls']
28,3858,"['Pre-Rolls', 'Flower']"
156,3859,"['Live Resin', 'Topicals', 'Topicals', 'Edibles']"
906,3860,"['Tinctures', 'Pre-Rolls']"
176,3861,"['Vape', 'Pre-Rolls', 'Jar', 'Vape']"
234,3862,"['Tinctures', 'Pre-Rolls', 'Jar', 'Flower']"
483,3863,['Jar']
696,3864,"['Pre-Rolls', 'Pre-Rolls']"
848,3865,['Pre-Rolls']
587,3866,['Live Resin']
58,3867,"['Pre-Rolls', 'Edibles', 'Tinctures', 'Live Resin']"
37,3868,"['Pre-Rolls', 'Tinctures', 'Edibles']"
726,3869,"['Live Resin', 'Tinctures']"
833,3870,"['Topicals', 'Pre-Rolls', 'Flower']"
816,3871,['Live Resin']
782,3872,"['Vape', 'Edibles', 'Tinctures', 'Topicals']"
439,3873,"['Edibles', 'Jar', 'Topicals', 'Jar']"
324,3874,['Pre-Rolls']
844,3875,"['Jar', 'Pre-Rolls']"
280,3876,"['Vape', 'Vape']"
894,3877,"['Topicals', 'Live Resin']"
819,3878,['Edibles']
732,3879,['Edibles']
556,3880,"['Edibles', 'Vape', 'Live Resin']"
643,3881,['Topicals']
654,3882,['Topicals']
459,3883,"['Live Resin', 'Topicals']"
57,3884,['Vape']
688,3885,"['Edibles', 'Live Resin', 'Tinctures', 'Flower']"
910,3886,['Flower']
566,3887,"['Flower', 'Pre-Rolls', 'Flower']"
288,3888,['Topicals']
830,3889,['Tinctures']
478,3890,"['Topicals', 'Flower']"
458,3891,"['Flower', 'Edibles', 'Flower']"
595,3892,"['Jar', 'Tinctures', 'Pre-Rolls']"
331,3893,"['Flower', 'Vape', 'Edibles', 'Tinctures']"
721,3894,['Edibles']
266,3895,"['Jar', 'Topicals', 'Jar', 'Flower']"
73,3896,"['Edibles', 'Vape']"
643,3897,"['Jar', 'Live Resin', 'Jar']"
811,3898,"['Vape', 'Edibles', 'Vape']"
456,3899,"['Tinctures', 'Jar', 'Vape']"
431,3900,['Live Resin']
509,3901,"['Topicals', 'Pre-Rolls', 'Edibles']"
322,3902,"['Jar', 'Flower']"
322,3903,"['Flower', 'Tinctures']"
208,3904,"['Edibles', 'Topicals']"
608,3905,"['Pre-Rolls', 'Jar', 'Pre-Rolls', 'Live Resin']"
538,3906,['Jar']
80,3907,"['Pre-Rolls', 'Live Resin', 'Edibles', 'Tinctures']"
839,3908,['Topicals']
900,3909,"['Flower', 'Topicals', 'Tinctures']"
886,3910,"['Topicals', 'Edibles', 'Jar', 'Topicals']"
558,3911,"['Flower', 'Jar', 'Vape']"
554,3912,"['Tinctures', 'Vape', 'Vape']"
640,3913,"['Flower', 'Live Resin']"
702,3914,"['Topicals', 'Live Resin']"
41,3915,"['Topicals', 'Edibles', 'Vape', 'Jar']"
864,3916,['Tinctures']
464,3917,"['Pre-Rolls', 'Live Resin', 'Topicals']"
767,3918,"['Jar', 'Edibles', 'Flower']"
216,3919,"['Tinctures', 'Tinctures', 'Topicals']"
474,3920,['Tinctures']
527,3921,"['Topicals', 'Topicals', 'Vape']"
68,3922,"['Pre-Rolls', 'Edibles', 'Vape', 'Flower']"
362,3923,"['Jar', 'Pre-Rolls', 'Jar', 'Tinctures']"
598,3924,"['Pre-Rolls', 'Jar']"
67,3925,"['Live Resin', 'Jar']"
329,3926,"['Vape', 'Tinctures']"
506,3927,"['Tinctures', 'Edibles', 'Vape', 'Live Resin']"
617,3928,"['Tinctures', 'Topicals', 'Edibles']"
60,3929,"['Pre-Rolls', 'Pre-Rolls']"
572,3930,"['Flower', 'Vape', 'Vape', 'Flower']"
595,3931,['Live Resin']
310,3932,"['Edibles', 'Flower', 'Jar', 'Vape']"
379,3933,"['Pre-Rolls', 'Flower', 'Vape']"
523,3934,"['Topicals', 'Topicals', 'Live Resin', 'Tinctures']"
624,3935,"['Tinctures', 'Topicals', 'Edibles']"
781,3936,"['Tinctures', 'Edibles', 'Flower']"
730,3937,"['Vape', 'Tinctures']"
643,3938,['Jar']
400,3939,"['Live Resin', 'Flower', 'Jar', 'Jar']"
172,3940,"['Topicals', 'Live Resin', 'Live Resin', 'Vape']"
415,3941,['Edibles']
847,3942,['Flower']
564,3943,"['Flower', 'Tinctures', 'Topicals']"
216,3944,"['Live Resin', 'Vape']"
518,3945,"['Flower', 'Edibles', 'Live Resin', 'Live Resin']"
270,3946,"['Pre-Rolls', 'Tinctures', 'Tinctures', 'Topicals']"
564,3947,"['Vape', 'Pre-Rolls']"
525,3948,"['Tinctures', 'Vape']"
454,3949,"['Topicals', 'Vape']"
421,3950,"['Live Resin', 'Live Resin', 'Live Resin']"
211,3951,"['Live Resin', 'Live Resin']"
538,3952,"['Pre-Rolls', 'Live Resin', 'Pre-Rolls']"
24,3953,['Vape']
882,3954,['Pre-Rolls']
160,3955,"['Edibles', 'Edibles']"
983,3956,"['Topicals', 'Jar', 'Flower']"
18,3957,"['Jar', 'Tinctures']"
702,3958,"['Jar', 'Live Resin']"
491,3959,"['Vape', 'Flower', 'Topicals']"
409,3960,"['Pre-Rolls', 'Tinctures', 'Pre-Rolls', 'Topicals']"
82,3961,"['Live Resin', 'Flower', 'Jar', 'Tinctures']"
155,3962,"['Pre-Rolls', 'Tinctures']"
244,3963,"['Flower', 'Vape']"
608,3964,"['Topicals', 'Jar', 'Edibles']"
409,3965,"['Live Resin', 'Topicals', 'Jar', 'Live Resin']"
698,3966,"['Edibles', 'Jar', 'Tinctures', 'Jar']"
112,3967,['Tinctures']
185,3968,"['Topicals', 'Pre-Rolls', 'Vape']"
118,3969,['Edibles']
959,3970,"['Live Resin', 'Vape', 'Tinctures']"
647,3971,"['Flower', 'Edibles', 'Topicals']"
806,3972,"['Tinctures', 'Live Resin', 'Live Resin', 'Jar']"
684,3973,"['Jar', 'Tinctures']"
618,3974,"['Pre-Rolls', 'Topicals', 'Live Resin', 'Live Resin']"
29,3975,['Live Resin']
648,3976,"['Vape', 'Flower']"
871,3977,['Edibles']
342,3978,['Flower']
756,3979,['Topicals']
91,3980,"['Jar', 'Jar']"
561,3981,['Jar']
900,3982,"['Pre-Rolls', 'Edibles']"
827,3983,"['Live Resin', 'Pre-Rolls', 'Pre-Rolls']"
560,3984,['Topicals']
103,3985,['Jar']
159,3986,"['Edibles', 'Flower', 'Flower', 'Flower']"
951,3987,"['Pre-Rolls', 'Live Resin', 'Vape']"
581,3988,"['Vape', 'Vape', 'Live Resin']"
663,3989,"['Jar', 'Jar', 'Pre-Rolls']"
809,3990,"['Topicals', 'Tinctures']"
553,3991,['Pre-Rolls']
536,3992,['Live Resin']
660,3993,['Live Resin']
397,3994,"['Pre-Rolls', 'Edibles']"
868,3995,"['Tinctures', 'Topicals']"
672,3996,"['Tinctures', 'Pre-Rolls']"
803,3997,"['Jar', 'Live Resin']"
781,3998,"['Live Resin', 'Live Resin', 'Live Resin']"
101,3999,"['Tinctures', 'Topicals', 'Vape', 'Jar']"
524,4000,"['Live Resin', 'Pre-Rolls', 'Flower']"
786,4001,"['Edibles', 'Flower']"
138,4002,"['Live Resin', 'Edibles', 'Topicals']"
836,4003,['Live Resin']
828,4004,"['Edibles', 'Vape', 'Flower', 'Jar']"
28,4005,['Flower']
665,4006,"['Topicals', 'Jar', 'Jar', 'Jar']"
848,4007,"['Topicals', 'Live Resin', 'Vape', 'Edibles']"
501,4008,"['Edibles', 'Vape', 'Topicals', 'Tinctures']"
8,4009,"['Jar', 'Jar', 'Tinctures']"
938,4010,['Tinctures']
412,4011,"['Pre-Rolls', 'Tinctures']"
398,4012,"['Pre-Rolls', 'Vape', 'Pre-Rolls', 'Pre-Rolls']"
733,4013,"['Jar', 'Live Resin', 'Tinctures', 'Pre-Rolls']"
779,4014,['Live Resin']
871,4015,['Flower']
989,4016,"['Vape', 'Tinctures', 'Topicals', 'Live Resin']"
611,4017,"['Topicals', 'Jar', 'Edibles', 'Vape']"
38,4018,"['Edibles', 'Topicals', 'Tinctures', 'Jar']"
895,4019,"['Edibles', 'Jar']"
122,4020,"['Live Resin', 'Pre-Rolls']"
49,4021,"['Topicals', 'Topicals', 'Tinctures', 'Flower']"
466,4022,"['Edibles', 'Pre-Rolls', 'Jar']"
601,4023,"['Tinctures', 'Flower', 'Flower', 'Jar']"
136,4024,"['Jar', 'Vape']"
225,4025,['Flower']
493,4026,"['Edibles', 'Jar', 'Topicals']"
799,4027,['Live Resin']
151,4028,"['Flower', 'Topicals', 'Edibles', 'Edibles']"
604,4029,"['Pre-Rolls', 'Tinctures']"
569,4030,"['Tinctures', 'Jar', 'Pre-Rolls', 'Vape']"
148,4031,"['Vape', 'Pre-Rolls', 'Jar', 'Live Resin']"
397,4032,"['Live Resin', 'Flower', 'Pre-Rolls', 'Pre-Rolls']"
567,4033,"['Flower', 'Live Resin', 'Edibles']"
622,4034,"['Jar', 'Edibles']"
915,4035,"['Topicals', 'Vape', 'Live Resin']"
237,4036,['Flower']
230,4037,"['Tinctures', 'Tinctures']"
282,4038,['Tinctures']
928,4039,"['Jar', 'Tinctures']"
724,4040,"['Topicals', 'Jar', 'Flower', 'Vape']"
524,4041,['Tinctures']
679,4042,"['Topicals', 'Edibles', 'Pre-Rolls', 'Live Resin']"
953,4043,"['Edibles', 'Vape', 'Edibles', 'Topicals']"
870,4044,"['Pre-Rolls', 'Edibles']"
448,4045,"['Jar', 'Edibles', 'Live Resin']"
678,4046,"['Pre-Rolls', 'Pre-Rolls', 'Vape', 'Vape']"
312,4047,"['Pre-Rolls', 'Pre-Rolls']"
623,4048,"['Pre-Rolls', 'Live Resin']"
924,4049,['Jar']
466,4050,"['Flower', 'Vape']"
944,4051,"['Vape', 'Tinctures']"
48,4052,"['Pre-Rolls', 'Vape']"
249,4053,"['Live Resin', 'Edibles', 'Pre-Rolls', 'Tinctures']"
731,4054,"['Jar', 'Topicals', 'Live Resin']"
324,4055,"['Jar', 'Topicals']"
46,4056,"['Topicals', 'Jar', 'Topicals', 'Pre-Rolls']"
431,4057,"['Flower', 'Live Resin', 'Vape']"
503,4058,"['Edibles', 'Flower']"
336,4059,['Pre-Rolls']
472,4060,['Flower']
524,4061,"['Pre-Rolls', 'Jar', 'Topicals', 'Pre-Rolls']"
629,4062,['Pre-Rolls']
424,4063,['Flower']
883,4064,"['Flower', 'Edibles', 'Flower']"
532,4065,"['Live Resin', 'Live Resin', 'Topicals', 'Topicals']"
802,4066,"['Jar', 'Edibles', 'Tinctures', 'Live Resin']"
748,4067,"['Jar', 'Tinctures', 'Jar', 'Topicals']"
886,4068,"['Pre-Rolls', 'Tinctures', 'Tinctures', 'Tinctures']"
231,4069,"['Live Resin', 'Live Resin', 'Topicals']"
998,4070,"['Tinctures', 'Tinctures', 'Live Resin', 'Vape']"
196,4071,"['Jar', 'Vape']"
347,4072,['Edibles']
363,4073,"['Flower', 'Vape', 'Tinctures']"
708,4074,"['Topicals', 'Tinctures', 'Live Resin', 'Tinctures']"
457,4075,"['Pre-Rolls', 'Flower', 'Pre-Rolls']"
14,4076,"['Edibles', 'Topicals']"
820,4077,['Pre-Rolls']
499,4078,['Topicals']
453,4079,"['Vape', 'Jar', 'Flower', 'Live Resin']"
242,4080,"['Vape', 'Edibles', 'Topicals', 'Pre-Rolls']"
758,4081,"['Live Resin', 'Tinctures', 'Jar', 'Jar']"
104,4082,['Pre-Rolls']
785,4083,['Edibles']
175,4084,"['Topicals', 'Live Resin', 'Tinctures', 'Jar']"
861,4085,"['Pre-Rolls', 'Tinctures', 'Live Resin', 'Pre-Rolls']"
825,4086,"['Topicals', 'Pre-Rolls', 'Pre-Rolls', 'Live Resin']"
674,4087,['Tinctures']
921,4088,['Topicals']
901,4089,"['Topicals', 'Jar', 'Edibles']"
224,4090,"['Tinctures', 'Pre-Rolls', 'Vape', 'Pre-Rolls']"
103,4091,"['Topicals', 'Live Resin', 'Live Resin', 'Live Resin']"
331,4092,"['Tinctures', 'Live Resin', 'Vape']"
338,4093,['Vape']
349,4094,"['Topicals', 'Live Resin']"
648,4095,"['Pre-Rolls', 'Jar', 'Edibles', 'Edibles']"
44,4096,"['Pre-Rolls', 'Pre-Rolls', 'Live Resin', 'Tinctures']"
698,4097,"['Vape', 'Flower']"
865,4098,['Flower']
787,4099,"['Flower', 'Pre-Rolls', 'Topicals']"
326,4100,"['Edibles', 'Live Resin', 'Tinctures']"
451,4101,"['Pre-Rolls', 'Pre-Rolls', 'Topicals', 'Flower']"
693,4102,"['Edibles', 'Tinctures', 'Topicals']"
927,4103,"['Vape', 'Topicals', 'Jar']"
34,4104,"['Live Resin', 'Edibles']"
367,4105,"['Tinctures', 'Tinctures']"
131,4106,"['Flower', 'Jar']"
660,4107,"['Tinctures', 'Tinctures', 'Pre-Rolls']"
96,4108,"['Pre-Rolls', 'Live Resin']"
538,4109,"['Flower', 'Jar', 'Vape']"
490,4110,"['Edibles', 'Jar']"
633,4111,['Live Resin']
618,4112,"['Pre-Rolls', 'Live Resin', 'Vape', 'Live Resin']"
692,4113,"['Live Resin', 'Jar']"
899,4114,"['Flower', 'Live Resin']"
757,4115,"['Tinctures', 'Tinctures', 'Jar', 'Jar']"
228,4116,"['Flower', 'Live Resin', 'Live Resin', 'Pre-Rolls']"
529,4117,"['Flower', 'Flower', 'Topicals']"
281,4118,"['Pre-Rolls', 'Flower', 'Live Resin']"
728,4119,"['Jar', 'Vape']"
842,4120,['Edibles']
287,4121,['Live Resin']
270,4122,"['Vape', 'Vape']"
46,4123,"['Pre-Rolls', 'Vape', 'Live Resin', 'Vape']"
319,4124,"['Topicals', 'Jar', 'Tinctures']"
377,4125,['Pre-Rolls']
522,4126,"['Edibles', 'Pre-Rolls', 'Jar']"
551,4127,"['Edibles', 'Edibles', 'Live Resin', 'Live Resin']"
215,4128,"['Tinctures', 'Live Resin', 'Vape']"
108,4129,"['Pre-Rolls', 'Edibles', 'Live Resin']"
996,4130,['Topicals']
79,4131,['Live Resin']
319,4132,"['Pre-Rolls', 'Tinctures', 'Flower']"
66,4133,"['Tinctures', 'Jar', 'Pre-Rolls']"
316,4134,"['Vape', 'Jar', 'Tinctures', 'Pre-Rolls']"
910,4135,['Live Resin']
495,4136,['Pre-Rolls']
974,4137,['Tinctures']
53,4138,['Jar']
668,4139,"['Live Resin', 'Vape', 'Edibles', 'Vape']"
942,4140,['Pre-Rolls']
719,4141,"['Tinctures', 'Live Resin', 'Flower', 'Vape']"
105,4142,"['Pre-Rolls', 'Tinctures', 'Live Resin', 'Vape']"
771,4143,['Topicals']
157,4144,"['Topicals', 'Edibles']"
959,4145,"['Live Resin', 'Edibles']"
233,4146,"['Tinctures', 'Flower', 'Jar', 'Tinctures']"
664,4147,['Pre-Rolls']
813,4148,"['Flower', 'Jar']"
331,4149,"['Tinctures', 'Jar', 'Edibles']"
872,4150,"['Live Resin', 'Vape', 'Tinctures', 'Jar']"
51,4151,"['Pre-Rolls', 'Jar', 'Flower', 'Jar']"
204,4152,"['Live Resin', 'Pre-Rolls', 'Pre-Rolls', 'Pre-Rolls']"
411,4153,"['Tinctures', 'Pre-Rolls', 'Topicals', 'Edibles']"
549,4154,['Pre-Rolls']
455,4155,"['Live Resin', 'Vape', 'Pre-Rolls', 'Flower']"
117,4156,"['Flower', 'Vape', 'Pre-Rolls']"
333,4157,['Flower']
643,4158,"['Pre-Rolls', 'Live Resin', 'Vape']"
769,4159,"['Pre-Rolls', 'Live Resin']"
403,4160,"['Pre-Rolls', 'Live Resin', 'Vape']"
839,4161,['Flower']
957,4162,"['Topicals', 'Edibles']"
796,4163,['Topicals']
547,4164,['Pre-Rolls']
617,4165,['Live Resin']
77,4166,"['Tinctures', 'Edibles', 'Jar']"
762,4167,"['Flower', 'Edibles', 'Jar', 'Edibles']"
39,4168,['Pre-Rolls']
597,4169,"['Jar', 'Jar', 'Edibles']"
655,4170,"['Topicals', 'Flower']"
449,4171,"['Live Resin', 'Pre-Rolls', 'Flower']"
900,4172,['Flower']
894,4173,"['Pre-Rolls', 'Topicals', 'Flower']"
462,4174,"['Vape', 'Live Resin']"
633,4175,['Jar']
458,4176,['Jar']
551,4177,"['Topicals', 'Tinctures', 'Pre-Rolls']"
55,4178,"['Pre-Rolls', 'Flower', 'Tinctures', 'Jar']"
895,4179,"['Tinctures', 'Jar']"
904,4180,"['Live Resin', 'Vape', 'Vape']"
146,4181,"['Pre-Rolls', 'Pre-Rolls', 'Edibles']"
238,4182,"['Flower', 'Tinctures', 'Tinctures', 'Pre-Rolls']"
655,4183,['Topicals']
997,4184,"['Topicals', 'Topicals']"
310,4185,"['Jar', 'Tinctures', 'Flower', 'Flower']"
824,4186,['Topicals']
797,4187,"['Tinctures', 'Flower', 'Topicals']"
643,4188,"['Live Resin', 'Vape', 'Pre-Rolls', 'Edibles']"
274,4189,"['Flower', 'Jar', 'Edibles']"
366,4190,"['Flower', 'Live Resin', 'Tinctures', 'Edibles']"
437,4191,"['Flower', 'Edibles', 'Jar', 'Jar']"
525,4192,['Tinctures']
299,4193,['Tinctures']
270,4194,"['Jar', 'Edibles', 'Vape']"
422,4195,['Pre-Rolls']
485,4196,['Edibles']
589,4197,"['Topicals', 'Pre-Rolls', 'Topicals', 'Jar']"
830,4198,"['Vape', 'Pre-Rolls', 'Live Resin', 'Tinctures']"
301,4199,['Vape']
26,4200,"['Tinctures', 'Jar', 'Edibles']"
937,4201,"['Live Resin', 'Jar']"
780,4202,"['Jar', 'Vape', 'Vape', 'Pre-Rolls']"
238,4203,"['Topicals', 'Live Resin', 'Topicals', 'Pre-Rolls']"
840,4204,['Flower']
791,4205,"['Edibles', 'Live Resin', 'Tinctures', 'Tinctures']"
434,4206,['Pre-Rolls']
744,4207,"['Edibles', 'Jar', 'Flower', 'Topicals']"
877,4208,"['Jar', 'Edibles']"
438,4209,"['Topicals', 'Live Resin', 'Edibles']"
977,4210,"['Pre-Rolls', 'Flower', 'Topicals', 'Topicals']"
306,4211,['Pre-Rolls']
834,4212,"['Jar', 'Topicals']"
23,4213,"['Pre-Rolls', 'Vape', 'Jar']"
68,4214,"['Pre-Rolls', 'Topicals', 'Edibles']"
443,4215,['Tinctures']
224,4216,"['Flower', 'Topicals', 'Live Resin', 'Jar']"
961,4217,"['Flower', 'Tinctures']"
138,4218,"['Live Resin', 'Tinctures']"
628,4219,"['Pre-Rolls', 'Vape', 'Topicals', 'Vape']"
327,4220,"['Jar', 'Flower', 'Live Resin', 'Topicals']"
492,4221,['Topicals']
224,4222,"['Topicals', 'Topicals', 'Flower', 'Vape']"
777,4223,"['Edibles', 'Tinctures', 'Pre-Rolls', 'Tinctures']"
511,4224,"['Vape', 'Pre-Rolls', 'Pre-Rolls']"
519,4225,"['Jar', 'Edibles', 'Tinctures']"
678,4226,"['Jar', 'Vape']"
214,4227,['Tinctures']
890,4228,"['Edibles', 'Pre-Rolls', 'Pre-Rolls']"
122,4229,['Flower']
364,4230,"['Topicals', 'Vape', 'Pre-Rolls']"
597,4231,"['Live Resin', 'Pre-Rolls']"
968,4232,['Pre-Rolls']
511,4233,"['Flower', 'Topicals', 'Vape', 'Flower']"
375,4234,"['Vape', 'Live Resin', 'Edibles', 'Vape']"
464,4235,"['Tinctures', 'Tinctures', 'Topicals', 'Flower']"
724,4236,"['Tinctures', 'Live Resin']"
940,4237,['Tinctures']
165,4238,"['Jar', 'Live Resin']"
616,4239,"['Live Resin', 'Tinctures']"
932,4240,"['Vape', 'Jar']"
721,4241,"['Live Resin', 'Live Resin']"
686,4242,"['Live Resin', 'Topicals', 'Jar', 'Pre-Rolls']"
151,4243,['Topicals']
679,4244,"['Live Resin', 'Live Resin', 'Topicals', 'Vape']"
450,4245,"['Topicals', 'Tinctures', 'Edibles']"
240,4246,"['Jar', 'Live Resin']"
107,4247,"['Live Resin', 'Vape', 'Jar']"
522,4248,"['Topicals', 'Flower', 'Pre-Rolls', 'Tinctures']"
403,4249,"['Jar', 'Live Resin', 'Tinctures', 'Vape']"
985,4250,['Tinctures']
573,4251,['Jar']
793,4252,['Tinctures']
761,4253,['Live Resin']
214,4254,"['Flower', 'Pre-Rolls', 'Tinctures', 'Topicals']"
728,4255,['Tinctures']
39,4256,"['Tinctures', 'Tinctures']"
140,4257,['Pre-Rolls']
579,4258,['Flower']
850,4259,['Jar']
91,4260,"['Topicals', 'Flower', 'Vape', 'Tinctures']"
340,4261,"['Vape', 'Flower', 'Edibles', 'Tinctures']"
573,4262,"['Tinctures', 'Edibles', 'Edibles']"
378,4263,"['Topicals', 'Tinctures', 'Live Resin']"
944,4264,['Pre-Rolls']
723,4265,"['Tinctures', 'Topicals', 'Edibles', 'Pre-Rolls']"
678,4266,['Flower']
312,4267,"['Jar', 'Flower', 'Jar', 'Vape']"
658,4268,"['Jar', 'Pre-Rolls']"
168,4269,['Topicals']
842,4270,"['Flower', 'Vape', 'Jar', 'Vape']"
233,4271,"['Topicals', 'Live Resin']"
233,4272,"['Vape', 'Pre-Rolls']"
180,4273,['Vape']
308,4274,"['Edibles', 'Tinctures', 'Pre-Rolls', 'Flower']"
93,4275,"['Vape', 'Edibles', 'Flower', 'Topicals']"
385,4276,['Edibles']
876,4277,"['Live Resin', 'Live Resin', 'Flower']"
755,4278,"['Vape', 'Edibles', 'Flower', 'Live Resin']"
382,4279,"['Vape', 'Jar', 'Jar']"
71,4280,"['Pre-Rolls', 'Flower', 'Tinctures', 'Jar']"
564,4281,['Jar']
356,4282,"['Edibles', 'Topicals']"
642,4283,['Live Resin']
757,4284,"['Live Resin', 'Tinctures']"
261,4285,['Live Resin']
551,4286,['Topicals']
254,4287,"['Flower', 'Tinctures']"
598,4288,['Vape']
444,4289,['Flower']
817,4290,"['Jar', 'Vape', 'Jar']"
399,4291,['Live Resin']
25,4292,['Vape']
970,4293,"['Live Resin', 'Topicals', 'Pre-Rolls']"
478,4294,"['Vape', 'Edibles', 'Tinctures', 'Vape']"
933,4295,"['Tinctures', 'Edibles', 'Pre-Rolls', 'Vape']"
213,4296,"['Tinctures', 'Vape']"
308,4297,"['Live Resin', 'Vape']"
299,4298,"['Topicals', 'Flower', 'Edibles']"
814,4299,"['Tinctures', 'Topicals', 'Live Resin']"
394,4300,"['Topicals', 'Tinctures', 'Edibles']"
867,4301,"['Topicals', 'Pre-Rolls', 'Topicals', 'Live Resin']"
483,4302,['Flower']
727,4303,"['Vape', 'Topicals', 'Jar', 'Tinctures']"
261,4304,"['Jar', 'Tinctures', 'Live Resin', 'Pre-Rolls']"
399,4305,"['Pre-Rolls', 'Flower', 'Topicals']"
181,4306,"['Tinctures', 'Live Resin', 'Pre-Rolls']"
745,4307,['Flower']
126,4308,"['Live Resin', 'Flower', 'Flower', 'Tinctures']"
354,4309,['Live Resin']
761,4310,"['Edibles', 'Edibles']"
648,4311,"['Pre-Rolls', 'Flower']"
587,4312,"['Tinctures', 'Tinctures', 'Tinctures']"
366,4313,['Pre-Rolls']
558,4314,"['Jar', 'Topicals', 'Flower', 'Edibles']"
291,4315,['Edibles']
666,4316,"['Jar', 'Flower', 'Edibles']"
85,4317,"['Tinctures', 'Pre-Rolls']"
944,4318,"['Flower', 'Jar']"
643,4319,"['Vape', 'Jar']"
499,4320,['Tinctures']
275,4321,['Jar']
759,4322,"['Vape', 'Jar', 'Jar']"
955,4323,"['Tinctures', 'Edibles']"
946,4324,"['Edibles', 'Topicals', 'Flower', 'Vape']"
952,4325,"['Edibles', 'Flower']"
625,4326,['Live Resin']
118,4327,['Live Resin']
435,4328,['Topicals']
66,4329,"['Live Resin', 'Topicals', 'Flower']"
453,4330,"['Edibles', 'Pre-Rolls', 'Flower']"
4,4331,['Flower']
345,4332,['Pre-Rolls']
14,4333,"['Live Resin', 'Tinctures', 'Pre-Rolls', 'Vape']"
972,4334,"['Tinctures', 'Pre-Rolls', 'Pre-Rolls', 'Edibles']"
