transaction_id,date,product_id,category,price,quantity,store_ids,total_amount
3713,2024-09-28,155,Vape,29.64,2,100,59.28
3714,2024-10-15,117,Flower,37.68,6,100,226.08
3715,2024-01-05,100,Live Resin,77.72,3,101,233.16
3716,2024-11-08,165,Tinctures,87.66,1,99,87.66
3717,2024-11-28,107,Topicals,99.62,5,101,498.10
3718,2024-03-25,109,Jar,33.00,10,105,330.00
3719,2024-08-13,142,Pre-Rolls,20.79,10,104,207.90
3720,2024-06-28,139,Topicals,79.82,9,104,718.38
3721,2024-04-19,150,Pre-Rolls,56.12,1,104,56.12
3722,2024-11-17,120,Flower,58.67,10,100,586.70
3723,2024-03-18,154,Flower,15.46,5,100,77.30
3724,2024-07-29,106,Pre-Rolls,27.66,10,102,276.60
3725,2024-11-11,149,Flower,11.32,8,99,90.56
3726,2024-12-17,103,Live Resin,21.61,7,99,151.27
3727,2024-08-14,118,Flower,32.86,10,103,328.60
3728,2024-04-21,106,Vape,95.49,9,105,859.41
3729,2024-02-14,165,Jar,61.82,8,103,494.56
3730,2024-02-21,136,Flower,78.21,4,99,312.84
3731,2024-03-12,152,Jar,27.43,2,99,54.86
3732,2024-03-04,150,Vape,94.37,4,100,377.48
3733,2024-10-28,137,Vape,89.87,8,101,718.96
3734,2024-07-15,139,Edibles,94.91,10,102,949.10
3735,2024-06-28,143,Flower,75.95,8,103,607.60
3736,2024-08-07,100,Pre-Rolls,78.95,2,102,157.90
3737,2024-06-10,134,Tinctures,42.56,7,99,297.92
3738,2024-03-12,166,Edibles,44.06,7,104,308.42
3739,2024-05-06,117,Jar,61.55,10,102,615.50
3740,2024-05-21,150,Edibles,27.54,9,100,247.86
3741,2024-11-26,156,Edibles,25.24,5,99,126.20
3742,2024-02-13,125,Live Resin,68.49,2,102,136.98
3743,2024-05-07,168,Live Resin,15.17,7,99,106.19
3744,2024-10-10,155,Jar,31.14,7,100,217.98
3745,2024-11-03,143,Live Resin,25.38,2,103,50.76
3746,2024-11-03,150,Vape,36.10,3,102,108.30
3747,2024-11-07,124,Flower,22.24,4,102,88.96
3748,2024-05-25,137,Topicals,87.57,8,104,700.56
3749,2024-12-19,109,Live Resin,18.77,5,104,93.85
3750,2024-01-14,103,Live Resin,70.78,1,100,70.78
3751,2024-12-03,167,Topicals,29.53,8,99,236.24
3752,2024-06-03,141,Vape,40.36,8,100,322.88
3753,2024-04-15,148,Pre-Rolls,16.06,10,105,160.60
3754,2024-09-22,115,Pre-Rolls,56.57,5,99,282.85
3755,2024-11-06,165,Edibles,33.10,4,99,132.40
3756,2024-09-17,168,Live Resin,29.14,4,103,116.56
3757,2024-04-06,135,Live Resin,54.86,3,101,164.58
3758,2024-07-19,126,Tinctures,33.00,6,105,198.00
3759,2024-05-31,110,Vape,22.40,7,105,156.80
3760,2024-11-26,164,Tinctures,83.43,3,100,250.29
3761,2024-01-28,138,Vape,18.03,4,102,72.12
3762,2024-05-02,165,Vape,74.65,9,105,671.85
3763,2024-09-10,142,Tinctures,31.03,10,102,310.30
3764,2024-07-16,119,Edibles,64.52,10,104,645.20
3765,2024-02-27,101,Edibles,73.55,5,100,367.75
3766,2024-05-03,102,Jar,47.43,10,99,474.30
3767,2024-09-12,168,Topicals,54.01,10,103,540.10
3768,2024-11-22,132,Edibles,20.18,2,101,40.36
3769,2024-10-31,129,Tinctures,30.64,10,100,306.40
3770,2024-02-06,137,Tinctures,12.49,8,102,99.92
3771,2024-09-27,153,Topicals,92.11,1,103,92.11
3772,2024-01-07,163,Vape,97.24,2,103,194.48
3773,2024-07-03,113,Topicals,27.43,5,99,137.15
3774,2024-06-11,106,Pre-Rolls,81.13,3,99,243.39
3775,2024-03-08,146,Live Resin,86.96,7,101,608.72
3776,2024-07-17,132,Topicals,61.65,3,102,184.95
3777,2024-10-18,163,Vape,79.06,1,102,79.06
3778,2024-08-03,144,Pre-Rolls,97.71,4,103,390.84
3779,2024-07-06,114,Jar,75.86,8,101,606.88
3780,2024-10-06,105,Pre-Rolls,98.00,1,99,98.00
3781,2024-12-15,114,Vape,14.05,9,99,126.45
3782,2024-03-29,156,Flower,54.24,8,99,433.92
3783,2024-08-29,137,Jar,46.45,9,102,418.05
3784,2024-02-07,99,Flower,41.89,3,100,125.67
3785,2024-01-09,157,Tinctures,46.59,2,100,93.18
3786,2024-10-27,142,Vape,40.64,2,101,81.28
3787,2024-02-04,129,Flower,66.46,7,105,465.22
3788,2024-01-08,167,Vape,93.16,1,103,93.16
3789,2024-05-14,128,Flower,73.97,3,99,221.91
3790,2024-04-20,143,Tinctures,60.58,1,99,60.58
3791,2024-01-21,137,Vape,40.42,5,105,202.10
3792,2024-01-31,135,Jar,54.47,2,102,108.94
3793,2024-07-22,116,Pre-Rolls,36.23,9,100,326.07
3794,2024-09-16,147,Flower,53.00,2,103,106.00
3795,2024-05-26,165,Live Resin,99.61,4,102,398.44
3796,2024-11-17,130,Live Resin,55.04,6,99,330.24
3797,2024-12-30,112,Pre-Rolls,14.51,10,100,145.10
3798,2024-09-13,140,Tinctures,84.28,10,105,842.80
3799,2024-07-31,165,Jar,37.70,9,105,339.30
3800,2024-08-04,123,Live Resin,47.96,10,99,479.60
3801,2024-12-25,145,Tinctures,85.18,9,104,766.62
3802,2024-07-24,157,Live Resin,51.42,10,102,514.20
3803,2024-02-12,111,Topicals,60.67,8,100,485.36
3804,2024-11-23,117,Live Resin,48.16,3,100,144.48
3805,2024-10-01,153,Edibles,53.34,2,99,106.68
3806,2024-10-02,151,Topicals,44.12,2,99,88.24
3807,2024-11-11,109,Pre-Rolls,55.39,8,100,443.12
3808,2024-03-19,110,Pre-Rolls,61.81,1,103,61.81
3809,2024-05-22,106,Vape,26.02,9,105,234.18
3810,2024-02-12,153,Topicals,72.77,9,102,654.93
3811,2024-06-07,115,Pre-Rolls,67.25,10,103,672.50
3812,2024-02-10,159,Live Resin,17.11,5,99,85.55
3813,2024-09-18,126,Live Resin,69.30,9,104,623.70
3814,2024-04-14,156,Edibles,44.66,1,103,44.66
3815,2024-03-20,108,Pre-Rolls,13.04,2,102,26.08
3816,2024-10-01,146,Topicals,23.48,9,99,211.32
3817,2024-06-16,166,Edibles,94.61,7,104,662.27
3818,2024-07-19,150,Pre-Rolls,21.42,5,102,107.10
3819,2024-10-27,165,Jar,34.79,5,102,173.95
3820,2024-11-20,149,Flower,66.04,9,100,594.36
3821,2024-11-28,132,Vape,23.93,3,100,71.79
3822,2024-12-14,162,Edibles,73.57,3,99,220.71
3823,2024-11-25,153,Tinctures,11.37,2,99,22.74
3824,2024-02-03,155,Live Resin,73.58,8,105,588.64
3825,2024-06-07,161,Edibles,74.42,6,105,446.52
3826,2024-12-23,152,Edibles,77.14,9,101,694.26
3827,2024-08-11,119,Topicals,26.48,9,101,238.32
3828,2024-05-02,117,Vape,87.25,4,105,349.00
3829,2024-01-30,163,Pre-Rolls,50.35,10,104,503.50
3830,2024-05-05,115,Topicals,82.84,8,105,662.72
3831,2024-02-14,161,Live Resin,31.64,9,101,284.76
3832,2024-08-10,157,Jar,70.95,6,104,425.70
3833,2024-02-29,115,Edibles,49.62,8,102,396.96
3834,2024-08-20,164,Vape,37.85,1,105,37.85
3835,2024-11-09,166,Jar,17.80,9,99,160.20
3836,2024-11-07,114,Tinctures,39.51,3,102,118.53
3837,2024-01-29,126,Vape,57.45,1,99,57.45
3838,2024-06-07,157,Tinctures,59.93,1,103,59.93
3839,2024-12-07,159,Flower,66.64,5,100,333.20
3840,2024-12-02,103,Tinctures,24.46,9,103,220.14
3841,2024-03-30,119,Pre-Rolls,76.85,1,105,76.85
3842,2024-03-02,146,Vape,40.68,7,99,284.76
3843,2024-01-07,114,Flower,79.64,8,102,637.12
3844,2024-12-28,151,Pre-Rolls,27.17,6,105,163.02
3845,2024-03-11,113,Tinctures,61.65,8,99,493.20
3846,2024-12-25,114,Vape,40.07,2,102,80.14
3847,2024-01-06,146,Pre-Rolls,62.89,3,101,188.67
3848,2024-03-24,136,Vape,15.26,4,101,61.04
3849,2024-09-11,104,Edibles,64.04,7,100,448.28
3850,2024-06-26,165,Vape,88.36,10,102,883.60
3851,2024-09-24,118,Tinctures,49.57,2,99,99.14
3852,2024-09-21,114,Vape,85.84,5,100,429.20
3853,2024-05-12,146,Jar,20.30,10,105,203.00
3854,2024-03-26,138,Tinctures,61.38,7,100,429.66
3855,2024-07-09,146,Topicals,41.75,2,105,83.50
3856,2024-03-05,137,Flower,44.61,2,101,89.22
3857,2024-05-17,136,Jar,37.32,3,101,111.96
3858,2024-03-01,161,Topicals,47.27,9,105,425.43
3859,2024-01-16,102,Jar,72.84,8,105,582.72
3860,2024-06-20,117,Jar,55.88,10,100,558.80
3861,2024-08-07,117,Live Resin,23.97,5,100,119.85
3862,2024-05-19,152,Live Resin,35.04,3,101,105.12
3863,2024-09-25,105,Pre-Rolls,15.91,10,100,159.10
3864,2024-02-02,138,Vape,31.44,7,99,220.08
3865,2024-05-14,135,Topicals,97.06,9,104,873.54
3866,2024-12-30,126,Flower,45.37,9,102,408.33
3867,2024-10-22,122,Edibles,40.92,3,99,122.76
3868,2024-11-17,161,Topicals,99.55,8,100,796.40
3869,2024-02-09,99,Topicals,31.36,7,101,219.52
3870,2024-09-11,114,Tinctures,76.80,10,100,768.00
3871,2024-08-21,143,Edibles,75.93,8,100,607.44
3872,2024-09-18,107,Flower,99.35,1,103,99.35
3873,2024-07-03,104,Jar,24.40,5,101,122.00
3874,2024-01-29,152,Vape,41.28,1,105,41.28
3875,2024-09-12,160,Vape,30.52,10,99,305.20
3876,2024-10-17,138,Live Resin,62.38,6,100,374.28
3877,2024-03-26,156,Vape,29.20,4,104,116.80
3878,2024-07-07,142,Tinctures,59.13,2,104,118.26
3879,2024-03-21,147,Jar,27.43,5,104,137.15
3880,2024-05-10,159,Vape,62.22,2,99,124.44
3881,2024-02-22,115,Jar,23.21,10,103,232.10
3882,2024-10-20,116,Jar,40.55,7,101,283.85
3883,2024-12-11,163,Tinctures,84.21,2,101,168.42
3884,2024-02-29,157,Tinctures,40.16,6,104,240.96
3885,2024-04-26,156,Pre-Rolls,96.05,7,105,672.35
3886,2024-09-17,156,Edibles,68.34,1,102,68.34
3887,2024-01-02,118,Tinctures,54.27,8,105,434.16
3888,2024-01-23,140,Topicals,31.92,9,105,287.28
3889,2024-01-07,110,Vape,26.09,4,102,104.36
3890,2024-05-05,151,Jar,41.23,3,100,123.69
3891,2024-01-24,148,Edibles,71.61,8,102,572.88
3892,2024-08-29,128,Vape,82.63,5,103,413.15
3893,2024-07-05,149,Tinctures,10.92,9,99,98.28
3894,2024-07-15,142,Live Resin,70.26,9,100,632.34
3895,2024-03-17,168,Vape,39.46,4,104,157.84
3896,2024-04-01,104,Topicals,24.78,6,100,148.68
3897,2024-01-19,155,Pre-Rolls,81.69,7,102,571.83
3898,2024-10-10,134,Flower,83.72,6,104,502.32
3899,2024-12-01,110,Edibles,43.30,2,104,86.60
3900,2024-08-02,120,Topicals,30.31,8,101,242.48
3901,2024-04-24,102,Edibles,60.61,10,101,606.10
3902,2024-06-13,138,Live Resin,79.55,7,99,556.85
3903,2024-05-07,114,Tinctures,72.34,3,100,217.02
3904,2024-08-01,109,Live Resin,24.57,5,100,122.85
3905,2024-06-12,123,Topicals,54.18,1,102,54.18
3906,2024-05-18,168,Edibles,41.94,10,102,419.40
3907,2024-02-09,105,Live Resin,83.43,7,99,584.01
3908,2024-10-19,165,Vape,11.87,5,104,59.35
3909,2024-07-09,123,Edibles,74.50,10,102,745.00
3910,2024-03-02,159,Pre-Rolls,74.74,7,103,523.18
3911,2024-09-14,163,Topicals,72.45,7,105,507.15
3912,2024-12-10,101,Flower,34.12,9,101,307.08
3913,2024-01-27,114,Jar,65.86,4,104,263.44
3914,2024-04-01,167,Topicals,97.37,5,103,486.85
3915,2024-04-24,122,Edibles,83.37,10,99,833.70
3916,2024-09-21,101,Live Resin,34.70,7,104,242.90
3917,2024-01-24,134,Jar,72.22,1,100,72.22
3918,2024-07-24,125,Vape,11.59,5,101,57.95
3919,2024-02-05,130,Live Resin,36.71,8,101,293.68
3920,2024-08-26,155,Topicals,20.32,9,105,182.88
3921,2024-05-24,109,Tinctures,28.99,5,104,144.95
3922,2024-06-08,167,Edibles,95.96,3,101,287.88
3923,2024-06-16,140,Edibles,33.74,2,103,67.48
3924,2024-02-14,150,Pre-Rolls,43.78,8,103,350.24
3925,2024-10-10,104,Tinctures,44.30,1,101,44.30
3926,2024-08-21,161,Live Resin,35.81,3,99,107.43
3927,2024-01-05,101,Jar,59.39,9,102,534.51
3928,2024-07-07,142,Jar,50.80,6,99,304.80
3929,2024-04-12,154,Flower,21.59,2,100,43.18
3930,2024-05-29,122,Edibles,99.34,7,99,695.38
3931,2024-10-15,152,Topicals,78.04,3,99,234.12
3932,2024-06-04,102,Topicals,68.51,3,103,205.53
3933,2024-11-14,166,Topicals,29.91,6,104,179.46
3934,2024-05-04,139,Pre-Rolls,53.95,10,99,539.50
3935,2024-08-25,147,Jar,29.82,4,101,119.28
3936,2024-07-07,131,Topicals,89.48,7,103,626.36
3937,2024-10-29,110,Pre-Rolls,68.59,5,103,342.95
3938,2024-09-09,113,Edibles,87.38,9,105,786.42
3939,2024-04-10,111,Flower,77.50,9,99,697.50
3940,2024-10-06,168,Edibles,87.69,3,100,263.07
3941,2024-05-05,120,Live Resin,35.37,1,105,35.37
3942,2024-03-18,135,Tinctures,36.59,9,102,329.31
3943,2024-01-04,117,Live Resin,27.98,10,103,279.80
3944,2024-07-28,122,Tinctures,32.10,4,102,128.40
3945,2024-01-13,131,Jar,55.07,5,105,275.35
3946,2024-04-29,110,Topicals,51.14,9,104,460.26
3947,2024-10-04,118,Edibles,80.97,7,101,566.79
3948,2024-06-26,138,Live Resin,21.04,9,104,189.36
3949,2024-11-21,151,Jar,14.55,9,103,130.95
3950,2024-12-21,120,Jar,62.79,4,105,251.16
3951,2024-01-05,106,Flower,43.66,10,103,436.60
3952,2024-06-20,140,Edibles,72.23,1,102,72.23
3953,2024-01-01,122,Edibles,59.58,7,101,417.06
3954,2024-12-02,102,Edibles,83.61,3,102,250.83
3955,2024-07-11,106,Edibles,13.65,5,103,68.25
3956,2024-06-06,137,Tinctures,99.52,7,102,696.64
3957,2024-02-23,148,Pre-Rolls,40.74,8,105,325.92
3958,2024-04-15,111,Jar,86.19,3,103,258.57
3959,2024-09-28,139,Jar,10.36,9,104,93.24
3960,2024-05-01,117,Flower,85.82,8,102,686.56
3961,2024-08-02,151,Pre-Rolls,53.17,10,100,531.70
3962,2024-09-08,140,Live Resin,53.40,10,100,534.00
3963,2024-01-31,132,Live Resin,77.37,2,102,154.74
3964,2024-03-13,147,Flower,78.64,7,102,550.48
3965,2024-12-30,114,Jar,33.29,1,99,33.29
3966,2024-05-23,105,Jar,93.56,10,99,935.60
3967,2024-02-17,124,Flower,94.76,2,103,189.52
3968,2024-01-23,129,Tinctures,42.78,2,103,85.56
3969,2024-04-28,129,Vape,50.05,5,101,250.25
3970,2024-09-23,162,Flower,51.87,2,101,103.74
3971,2024-07-30,164,Pre-Rolls,38.54,4,102,154.16
3972,2024-12-24,163,Edibles,28.13,2,101,56.26
3973,2024-07-09,148,Topicals,25.44,10,99,254.40
3974,2024-08-22,113,Jar,80.72,4,103,322.88
3975,2024-02-13,133,Flower,69.69,6,104,418.14
3976,2024-10-24,106,Live Resin,34.25,10,100,342.50
3977,2024-02-18,139,Topicals,14.18,3,102,42.54
3978,2024-09-15,158,Pre-Rolls,34.86,4,105,139.44
3979,2024-03-09,151,Pre-Rolls,53.81,7,104,376.67
3980,2024-11-22,107,Pre-Rolls,19.18,2,103,38.36
3981,2024-07-20,160,Tinctures,95.83,4,99,383.32
3982,2024-02-08,102,Topicals,73.09,4,103,292.36
3983,2024-10-30,151,Live Resin,72.62,8,99,580.96
3984,2024-10-17,128,Flower,81.28,7,103,568.96
3985,2024-02-01,101,Pre-Rolls,31.46,1,99,31.46
3986,2024-08-10,133,Live Resin,67.60,6,102,405.60
3987,2024-12-05,111,Topicals,79.09,3,101,237.27
3988,2024-03-07,130,Vape,19.54,4,103,78.16
3989,2024-05-01,115,Tinctures,86.98,1,105,86.98
3990,2024-05-29,137,Pre-Rolls,65.14,5,103,325.70
3991,2024-05-13,151,Jar,82.10,6,100,492.60
3992,2024-06-10,156,Pre-Rolls,82.06,9,99,738.54
3993,2024-07-20,109,Vape,85.76,9,102,771.84
3994,2024-12-24,163,Live Resin,90.18,2,101,180.36
3995,2024-06-16,125,Edibles,68.23,7,99,477.61
3996,2024-06-11,117,Pre-Rolls,22.49,6,99,134.94
3997,2024-08-19,146,Pre-Rolls,19.40,1,102,19.40
3998,2024-05-19,168,Tinctures,45.70,3,103,137.10
3999,2024-04-29,120,Pre-Rolls,12.97,6,104,77.82
4000,2024-02-08,130,Topicals,82.14,5,104,410.70
4001,2024-04-13,167,Edibles,83.18,5,105,415.90
4002,2024-03-10,153,Edibles,50.24,8,103,401.92
4003,2024-10-26,156,Jar,73.99,3,105,221.97
4004,2024-02-25,104,Pre-Rolls,12.62,5,105,63.10
4005,2024-03-20,99,Live Resin,59.57,2,100,119.14
4006,2024-02-24,158,Vape,65.38,10,102,653.80
4007,2024-03-25,136,Jar,96.01,2,103,192.02
4008,2024-08-18,120,Tinctures,22.83,7,104,159.81
4009,2024-08-26,99,Topicals,24.29,6,104,145.74
4010,2024-06-09,106,Live Resin,58.03,1,100,58.03
4011,2024-07-27,160,Pre-Rolls,30.27,4,105,121.08
4012,2024-03-02,133,Pre-Rolls,79.03,5,100,395.15
4013,2024-10-01,131,Live Resin,46.63,5,105,233.15
4014,2024-07-02,147,Pre-Rolls,60.21,1,101,60.21
4015,2024-04-16,143,Vape,70.15,10,100,701.50
4016,2024-08-19,126,Vape,19.70,7,101,137.90
4017,2024-06-06,164,Pre-Rolls,50.83,7,103,355.81
4018,2024-08-25,135,Flower,80.22,2,101,160.44
4019,2024-05-15,104,Edibles,68.28,8,103,546.24
4020,2024-03-02,119,Tinctures,86.03,8,102,688.24
4021,2024-02-16,167,Topicals,57.75,2,101,115.50
4022,2024-03-21,107,Topicals,49.94,9,102,449.46
4023,2024-12-17,137,Vape,44.30,3,99,132.90
4024,2024-06-04,110,Jar,80.23,5,103,401.15
4025,2024-12-26,149,Edibles,17.66,10,100,176.60
4026,2024-12-22,114,Tinctures,19.79,9,99,178.11
4027,2024-11-04,116,Edibles,96.97,10,100,969.70
4028,2024-01-21,134,Edibles,70.37,9,103,633.33
4029,2024-04-20,154,Jar,43.63,1,103,43.63
4030,2024-06-16,125,Topicals,70.88,9,102,637.92
4031,2024-03-16,163,Vape,39.38,9,101,354.42
4032,2024-02-16,139,Pre-Rolls,32.51,1,101,32.51
4033,2024-12-30,142,Pre-Rolls,96.19,7,102,673.33
4034,2024-05-07,132,Jar,11.64,8,100,93.12
4035,2024-07-01,156,Vape,64.17,9,100,577.53
4036,2024-07-21,133,Jar,74.01,3,104,222.03
4037,2024-09-19,130,Edibles,79.32,2,105,158.64
4038,2024-01-26,140,Topicals,73.14,5,99,365.70
4039,2024-12-12,142,Edibles,80.85,2,100,161.70
4040,2024-06-02,125,Pre-Rolls,35.06,8,99,280.48
4041,2024-05-13,157,Tinctures,85.00,5,100,425.00
4042,2024-03-30,141,Live Resin,94.01,7,100,658.07
4043,2024-01-16,101,Flower,79.01,9,104,711.09
4044,2024-07-26,116,Tinctures,16.21,2,104,32.42
4045,2024-08-19,99,Vape,98.97,4,102,395.88
4046,2024-10-11,159,Topicals,39.60,6,104,237.60
4047,2024-10-08,99,Flower,85.05,10,104,850.50
4048,2024-05-07,100,Live Resin,61.81,3,100,185.43
4049,2024-02-18,121,Tinctures,45.91,7,105,321.37
4050,2024-08-24,151,Tinctures,71.46,7,99,500.22
4051,2024-02-22,161,Tinctures,14.99,5,101,74.95
4052,2024-03-12,149,Tinctures,45.31,9,101,407.79
4053,2024-03-03,167,Live Resin,31.68,7,99,221.76
4054,2024-01-07,109,Tinctures,57.78,10,100,577.80
4055,2024-02-01,108,Vape,99.20,9,105,892.80
4056,2024-04-23,167,Flower,12.12,10,100,121.20
4057,2024-03-07,102,Topicals,90.23,4,99,360.92
4058,2024-04-11,155,Tinctures,22.90,10,99,229.00
4059,2024-07-24,114,Flower,54.83,7,99,383.81
4060,2024-07-09,144,Live Resin,42.42,10,99,424.20
4061,2024-12-17,147,Live Resin,25.98,9,103,233.82
4062,2024-11-18,144,Jar,74.02,8,103,592.16
4063,2024-11-26,148,Tinctures,63.98,5,102,319.90
4064,2024-02-13,121,Jar,20.10,9,100,180.90
4065,2024-10-25,100,Vape,69.56,7,105,486.92
4066,2024-10-27,114,Jar,58.87,10,101,588.70
4067,2024-05-12,158,Jar,58.30,5,104,291.50
4068,2024-02-08,146,Topicals,75.24,2,104,150.48
4069,2024-01-12,123,Pre-Rolls,20.07,6,102,120.42
4070,2024-02-03,155,Topicals,44.78,6,102,268.68
4071,2024-04-11,100,Jar,96.59,10,100,965.90
4072,2024-11-26,127,Pre-Rolls,54.56,5,103,272.80
4073,2024-08-15,101,Pre-Rolls,79.06,6,99,474.36
4074,2024-03-06,134,Tinctures,19.94,1,103,19.94
4075,2024-02-17,144,Pre-Rolls,56.03,2,99,112.06
4076,2024-06-18,123,Pre-Rolls,58.26,2,99,116.52
4077,2024-03-03,110,Edibles,94.84,10,103,948.40
4078,2024-01-22,137,Vape,31.37,3,103,94.11
4079,2024-08-24,127,Pre-Rolls,12.06,10,103,120.60
4080,2024-01-26,128,Tinctures,64.94,3,105,194.82
4081,2024-03-27,162,Vape,60.06,1,105,60.06
4082,2024-10-20,145,Edibles,31.30,8,103,250.40
4083,2024-08-09,103,Live Resin,99.15,6,99,594.90
4084,2024-07-21,134,Pre-Rolls,41.91,4,99,167.64
4085,2024-09-11,162,Edibles,95.43,7,101,668.01
4086,2024-01-16,125,Tinctures,56.41,1,99,56.41
4087,2024-07-14,99,Pre-Rolls,54.77,6,102,328.62
4088,2024-12-15,124,Tinctures,26.58,2,105,53.16
4089,2024-08-06,149,Live Resin,69.80,2,99,139.60
4090,2024-03-29,113,Topicals,11.30,8,99,90.40
4091,2024-06-30,134,Flower,39.56,2,103,79.12
4092,2024-04-19,163,Live Resin,70.37,7,105,492.59
4093,2024-04-05,162,Live Resin,82.71,1,105,82.71
4094,2024-05-20,120,Live Resin,96.77,4,99,387.08
4095,2024-05-23,123,Jar,99.78,10,102,997.80
4096,2024-08-16,121,Edibles,49.57,9,103,446.13
4097,2024-03-17,107,Vape,85.79,9,105,772.11
4098,2024-01-18,115,Flower,77.04,7,104,539.28
4099,2024-11-10,107,Live Resin,34.87,4,104,139.48
4100,2024-11-13,115,Flower,58.30,7,100,408.10
4101,2024-11-11,132,Pre-Rolls,94.22,6,105,565.32
4102,2024-05-05,128,Live Resin,26.76,4,100,107.04
4103,2024-11-27,165,Vape,87.53,7,100,612.71
4104,2024-05-31,134,Edibles,81.11,3,104,243.33
4105,2024-09-12,123,Pre-Rolls,63.10,2,102,126.20
4106,2024-07-29,101,Edibles,75.81,9,100,682.29
4107,2024-10-08,167,Topicals,96.41,10,102,964.10
4108,2024-09-02,131,Topicals,35.96,5,104,179.80
4109,2024-02-01,157,Flower,56.08,6,105,336.48
4110,2024-02-14,99,Live Resin,18.67,6,103,112.02
4111,2024-05-23,153,Jar,69.51,10,104,695.10
4112,2024-07-15,105,Vape,58.31,1,103,58.31
4113,2024-03-11,140,Jar,99.20,7,105,694.40
4114,2024-08-02,154,Tinctures,26.19,8,103,209.52
4115,2024-04-12,151,Live Resin,67.44,1,104,67.44
4116,2024-11-25,134,Topicals,25.48,1,102,25.48
4117,2024-09-26,114,Topicals,36.03,1,104,36.03
4118,2024-05-07,165,Pre-Rolls,39.95,10,104,399.50
4119,2024-11-18,158,Tinctures,98.53,10,103,985.30
4120,2024-10-05,162,Jar,36.36,5,99,181.80
4121,2024-01-10,145,Vape,92.69,3,102,278.07
4122,2024-07-14,165,Pre-Rolls,51.74,5,99,258.70
4123,2024-07-02,104,Flower,42.63,9,103,383.67
4124,2024-09-02,127,Flower,43.53,10,105,435.30
4125,2024-10-05,105,Pre-Rolls,30.44,5,104,152.20
4126,2024-09-05,134,Edibles,53.37,3,101,160.11
4127,2024-06-25,152,Edibles,77.37,1,101,77.37
4128,2024-10-16,167,Edibles,34.07,5,103,170.35
4129,2024-09-14,156,Jar,12.05,7,105,84.35
4130,2024-06-13,139,Vape,12.65,7,99,88.55
4131,2024-07-17,99,Tinctures,20.44,5,105,102.20
4132,2024-05-18,149,Tinctures,56.72,9,105,510.48
4133,2024-04-02,123,Vape,64.03,10,103,640.30
4134,2024-01-14,141,Vape,85.54,7,102,598.78
4135,2024-06-12,109,Flower,12.38,7,102,86.66
4136,2024-11-01,102,Live Resin,51.09,8,101,408.72
4137,2024-04-22,127,Edibles,82.56,7,102,577.92
4138,2024-01-16,153,Pre-Rolls,38.25,1,100,38.25
4139,2024-05-23,108,Edibles,25.75,6,99,154.50
4140,2024-01-30,130,Edibles,29.99,7,99,209.93
4141,2024-08-29,124,Jar,83.82,5,99,419.10
4142,2024-09-28,120,Jar,97.52,3,103,292.56
4143,2024-07-02,141,Jar,23.21,1,105,23.21
4144,2024-10-26,138,Jar,97.85,5,105,489.25
4145,2024-04-29,107,Live Resin,85.47,6,103,512.82
4146,2024-03-22,111,Vape,36.01,7,103,252.07
4147,2024-02-21,102,Pre-Rolls,22.40,6,101,134.40
4148,2024-05-06,160,Vape,92.20,8,104,737.60
4149,2024-12-02,154,Edibles,86.11,8,100,688.88
4150,2024-05-03,102,Topicals,64.78,6,100,388.68
4151,2024-05-16,141,Pre-Rolls,90.92,9,102,818.28
4152,2024-09-30,131,Vape,57.98,1,99,57.98
4153,2024-01-29,130,Jar,68.66,10,99,686.60
4154,2024-04-22,112,Topicals,26.02,8,104,208.16
4155,2024-10-21,159,Live Resin,33.98,5,105,169.90
4156,2024-07-17,129,Edibles,36.99,6,100,221.94
4157,2024-06-30,142,Vape,36.78,4,102,147.12
4158,2024-03-29,105,Topicals,85.91,4,99,343.64
4159,2024-03-31,141,Jar,55.07,9,99,495.63
4160,2024-05-01,165,Tinctures,62.92,10,103,629.20
4161,2024-10-30,129,Tinctures,18.38,1,99,18.38
4162,2024-06-11,108,Pre-Rolls,17.94,7,101,125.58
4163,2024-12-23,155,Edibles,77.05,3,99,231.15
4164,2024-07-02,111,Pre-Rolls,56.81,4,104,227.24
4165,2024-10-29,156,Live Resin,12.11,6,103,72.66
4166,2024-01-15,114,Edibles,56.64,5,103,283.20
4167,2024-12-26,109,Topicals,64.01,7,104,448.07
4168,2024-12-24,106,Flower,51.46,7,101,360.22
4169,2024-06-29,103,Flower,54.71,3,104,164.13
4170,2024-10-17,147,Flower,12.94,3,101,38.82
4171,2024-10-15,139,Pre-Rolls,13.09,7,101,91.63
4172,2024-03-13,107,Edibles,32.86,6,103,197.16
4173,2024-10-15,115,Vape,11.26,5,100,56.30
4174,2024-04-06,106,Flower,37.11,1,105,37.11
4175,2024-09-09,155,Flower,28.22,2,103,56.44
4176,2024-10-04,106,Flower,43.99,7,105,307.93
4177,2024-06-07,137,Pre-Rolls,45.68,6,101,274.08
4178,2024-03-30,154,Jar,59.08,10,100,590.80
4179,2024-09-08,107,Topicals,48.74,10,99,487.40
4180,2024-01-20,112,Flower,39.02,6,100,234.12
4181,2024-02-16,106,Pre-Rolls,76.40,4,104,305.60
4182,2024-01-29,105,Edibles,59.89,1,101,59.89
4183,2024-04-29,136,Vape,68.96,1,105,68.96
4184,2024-11-04,147,Tinctures,88.01,7,105,616.07
4185,2024-04-22,150,Live Resin,19.09,3,104,57.27
4186,2024-01-11,111,Vape,73.69,3,99,221.07
